"TravelDate";"Destination";"Species";"TravelClass";"Duration";"PromoTokens";"Price"
"2024_03_08";"Jupiter_S";"Martian";"Economy";2;12;303,09
"2024_12_25";"Andromeda_S";"Human";"Business";10;1;1169,33
"2024_02_29";"Jupiter_S";"Martian";"Luxury";3;1;620,11
"2024_08_26";"Andromeda_S";"Saturnian";"Luxury";11;6;657,78
"2024_10_22";"Jupiter_S";"Martian";"Luxury";10;7;761,78
"2024_05_01";"Saturn_P";"Human";"Economy";2;11;832,54
"2024_09_04";"Mars_P";"Martian";"Luxury";10;10;1009,15
"2024_08_08";"Venus_P";"Jovian";"Business";4;8;1424,13
"2024_08_22";"Saturn_P";"Andromedan";"Luxury";1;10;1163,95
"2024_01_22";"Venus_P";"Saturnian";"Luxury";12;4;1215,4
"2024_10_01";"Saturn_P";"Saturnian";"Luxury";6;4;1148,95
"2024_04_21";"Saturn_P";"Martian";"Economy";9;2;927,16
"2024_05_31";"Venus_P";"Martian";"Luxury";4;1;1265,92
"2024_10_27";"Jupiter_S";"Jovian";"Business";13;7;1093,4
"2024_01_30";"Saturn_S";"Human";"Business";4;12;1163,02
"2024_04_14";"Venus_P";"Saturnian";"Economy";1;8;952,3
"2024_07_01";"Saturn_S";"Jovian";"Business";11;13;1112,15
"2024_02_18";"Jupiter_P";"Venutian";"Business";10;12;1440,26
"2024_09_03";"Andromeda_P";"Martian";"Economy";14;5;815,12
"2024_03_28";"Venus_P";"Jovian";"Business";6;12;1503,83
"2024_09_02";"Saturn_P";"Human";"Business";11;9;1564,13
"2024_09_23";"Mars_S";"Human";"Luxury";2;11;700,72
"2024_06_22";"Saturn_S";"Human";"Luxury";9;8;756,05
"2024_01_22";"Andromeda_P";"Jovian";"Economy";3;12;853,57
"2024_02_26";"Saturn_P";"Human";"Business";7;6;1542,66
"2024_09_06";"Jupiter_P";"Human";"Luxury";7;12;1243,88
"2024_06_23";"Mars_S";"Jovian";"Economy";1;5;420,38
"2024_08_15";"Venus_S";"Jovian";"Luxury";3;7;526,18
"2024_02_03";"Andromeda_S";"Andromedan";"Economy";10;3;463,72
"2024_07_24";"Andromeda_P";"Martian";"Economy";5;13;787,38
"2024_12_28";"Andromeda_S";"Martian";"Business";2;1;961,78
"2024_08_05";"Andromeda_P";"Martian";"Economy";2;13;1018,7
"2024_09_23";"Saturn_S";"Andromedan";"Luxury";11;13;689,75
"2024_03_22";"Jupiter_P";"Venutian";"Luxury";1;12;1066,03
"2024_01_07";"Saturn_P";"Martian";"Luxury";4;4;1186,27
"2024_11_23";"Jupiter_P";"Saturnian";"Luxury";7;1;1104,08
"2024_12_13";"Mars_S";"Human";"Economy";14;10;342,51
"2024_08_05";"Saturn_S";"Venutian";"Economy";2;4;554,43
"2024_12_06";"Saturn_P";"Andromedan";"Economy";8;11;988,92
"2024_04_03";"Saturn_S";"Human";"Business";7;9;1005,66
"2024_03_21";"Saturn_S";"Human";"Luxury";12;9;692,03
"2024_12_19";"Jupiter_P";"Martian";"Economy";10;5;936,84
"2024_01_01";"Venus_S";"Jovian";"Luxury";11;2;583,81
"2024_10_28";"Venus_S";"Martian";"Business";11;9;1098,75
"2024_12_31";"Jupiter_P";"Human";"Business";6;4;1508,55
"2024_09_04";"Jupiter_P";"Saturnian";"Economy";4;8;1083,05
"2024_09_12";"Andromeda_P";"Martian";"Luxury";7;11;1233,06
"2024_05_31";"Mars_P";"Martian";"Business";3;8;1435,32
"2024_07_30";"Mars_P";"Jovian";"Luxury";13;9;1270,03
"2024_03_20";"Saturn_P";"Venutian";"Luxury";12;6;1185,56
"2024_10_24";"Jupiter_P";"Jovian";"Luxury";12;12;1152,36
"2024_06_25";"Venus_P";"Martian";"Business";5;1;1654,43
"2024_11_06";"Saturn_S";"Jovian";"Economy";11;2;482,56
"2024_02_14";"Andromeda_P";"Jovian";"Economy";13;6;1015,45
"2024_08_03";"Venus_S";"Human";"Economy";6;1;429,09
"2024_05_08";"Venus_P";"Jovian";"Luxury";8;10;1260,14
"2024_12_24";"Jupiter_S";"Saturnian";"Economy";9;7;569,62
"2024_12_09";"Venus_S";"Jovian";"Economy";8;6;426,74
"2024_10_25";"Jupiter_P";"Saturnian";"Luxury";3;6;1194,94
"2024_06_07";"Saturn_S";"Venutian";"Business";3;4;1176,16
"2024_05_26";"Saturn_S";"Jovian";"Business";10;3;1020,28
"2024_11_30";"Mars_S";"Saturnian";"Luxury";11;5;778,24
"2024_11_14";"Saturn_S";"Human";"Economy";3;13;441,12
"2024_03_30";"Andromeda_S";"Andromedan";"Business";12;6;909,15
"2024_12_14";"Saturn_S";"Jovian";"Business";14;5;1050,28
"2024_01_12";"Venus_S";"Saturnian";"Business";6;2;969,69
"2024_09_28";"Jupiter_P";"Jovian";"Economy";5;4;824,11
"2024_01_14";"Saturn_S";"Andromedan";"Business";10;13;1029,04
"2024_04_21";"Saturn_P";"Andromedan";"Business";14;1;1514,4
"2024_12_13";"Saturn_S";"Andromedan";"Economy";8;9;472,24
"2024_06_08";"Venus_P";"Saturnian";"Luxury";7;4;1172,96
"2024_07_04";"Venus_P";"Saturnian";"Business";11;10;1435,08
"2024_02_05";"Venus_S";"Saturnian";"Business";5;11;1083,82
"2024_07_19";"Venus_P";"Saturnian";"Luxury";9;9;1177,35
"2024_08_29";"Jupiter_P";"Andromedan";"Luxury";2;2;1082,16
"2024_05_25";"Mars_P";"Martian";"Economy";6;10;1021,84
"2024_05_03";"Andromeda_P";"Venutian";"Luxury";4;13;1102,19
"2024_10_02";"Andromeda_S";"Andromedan";"Economy";11;7;487,38
"2024_01_19";"Mars_P";"Andromedan";"Economy";6;10;854,36
"2024_11_16";"Andromeda_P";"Martian";"Business";11;8;1558,1
"2024_01_29";"Mars_P";"Jovian";"Business";1;10;1513,98
"2024_02_16";"Mars_P";"Human";"Luxury";14;9;1202,35
"2024_02_21";"Andromeda_P";"Human";"Economy";2;6;934,44
"2024_01_14";"Saturn_S";"Andromedan";"Economy";6;4;315,18
"2024_11_21";"Venus_P";"Human";"Luxury";5;10;1209,05
"2024_06_07";"Saturn_P";"Venutian";"Luxury";3;8;1015,4
"2024_06_13";"Mars_P";"Martian";"Luxury";12;7;1067,59
"2024_11_07";"Jupiter_P";"Saturnian";"Economy";9;6;1042,15
"2024_08_24";"Jupiter_S";"Jovian";"Business";3;5;1050,18
"2024_12_16";"Jupiter_P";"Venutian";"Luxury";14;2;1222,14
"2024_12_28";"Venus_S";"Jovian";"Luxury";3;9;722,67
"2024_09_06";"Saturn_P";"Saturnian";"Luxury";9;6;1149,17
"2024_02_22";"Jupiter_S";"Andromedan";"Luxury";12;10;687,74
"2024_12_28";"Mars_P";"Human";"Economy";8;13;914,91
"2024_12_05";"Andromeda_P";"Martian";"Business";8;7;1418,66
"2024_12_31";"Venus_S";"Venutian";"Economy";5;8;398,51
"2024_08_23";"Andromeda_P";"Human";"Luxury";5;12;1195,86
"2024_04_23";"Andromeda_S";"Venutian";"Luxury";8;10;649,44
"2024_10_10";"Jupiter_P";"Saturnian";"Business";8;2;1682,4
"2024_09_15";"Andromeda_P";"Jovian";"Economy";10;4;943,44
"2024_04_17";"Saturn_P";"Saturnian";"Luxury";9;6;1058,41
"2024_11_30";"Andromeda_P";"Jovian";"Luxury";14;6;1271,82
"2024_05_20";"Jupiter_P";"Venutian";"Business";10;12;1410,58
"2024_07_06";"Andromeda_S";"Saturnian";"Luxury";13;9;666,7
"2024_09_21";"Saturn_S";"Saturnian";"Economy";13;9;298,63
"2024_02_07";"Venus_P";"Human";"Economy";5;10;1027,96
"2024_04_01";"Mars_P";"Martian";"Economy";1;12;796,61
"2024_08_01";"Andromeda_S";"Human";"Economy";4;4;370,16
"2024_02_27";"Andromeda_P";"Saturnian";"Business";9;11;1640,46
"2024_08_31";"Jupiter_P";"Andromedan";"Economy";4;7;856,74
"2024_02_17";"Saturn_P";"Human";"Business";2;6;1565,88
"2024_12_31";"Mars_P";"Jovian";"Luxury";7;12;1114,7
"2024_06_12";"Venus_P";"Saturnian";"Economy";9;1;914,49
"2024_08_09";"Jupiter_S";"Martian";"Business";5;6;1184,52
"2024_04_12";"Venus_P";"Andromedan";"Luxury";7;5;1229,28
"2024_05_14";"Jupiter_P";"Martian";"Business";2;12;1388,51
"2024_12_23";"Saturn_P";"Venutian";"Business";13;13;1552,99
"2024_07_19";"Venus_S";"Venutian";"Luxury";3;13;578,2
"2024_09_09";"Jupiter_P";"Saturnian";"Luxury";2;3;1222,11
"2024_05_27";"Saturn_S";"Saturnian";"Business";1;6;1036,05
"2024_09_07";"Venus_S";"Andromedan";"Business";9;6;940,92
"2024_10_01";"Saturn_S";"Saturnian";"Luxury";10;2;739,55
"2024_11_05";"Venus_S";"Jovian";"Business";5;6;1045,92
"2024_11_10";"Andromeda_S";"Venutian";"Business";10;7;906,78
"2024_03_12";"Mars_P";"Venutian";"Economy";14;8;1063,06
"2024_08_16";"Jupiter_S";"Andromedan";"Luxury";5;4;631,92
"2024_05_28";"Jupiter_S";"Human";"Economy";6;8;559,61
"2024_01_02";"Saturn_S";"Human";"Economy";14;2;409,17
"2024_03_02";"Andromeda_P";"Jovian";"Business";2;10;1655,44
"2024_06_03";"Saturn_S";"Saturnian";"Business";4;12;1010,21
"2024_01_22";"Venus_S";"Human";"Business";14;7;1087,27
"2024_04_13";"Saturn_P";"Andromedan";"Business";7;11;1430,61
"2024_06_05";"Saturn_S";"Jovian";"Luxury";10;7;597,38
"2024_02_13";"Venus_P";"Venutian";"Economy";11;11;975,75
"2024_03_30";"Andromeda_S";"Venutian";"Business";7;1;1121,87
"2024_10_25";"Venus_P";"Venutian";"Economy";9;4;826,71
"2024_04_06";"Saturn_S";"Andromedan";"Economy";12;10;504,97
"2024_07_19";"Andromeda_P";"Venutian";"Economy";10;13;893,03
"2024_01_28";"Venus_S";"Jovian";"Business";5;11;1055,78
"2024_07_27";"Jupiter_P";"Martian";"Business";2;3;1593,47
"2024_12_23";"Mars_S";"Martian";"Luxury";2;9;702,81
"2024_12_05";"Venus_S";"Andromedan";"Business";4;8;907,2
"2024_03_25";"Venus_P";"Martian";"Business";8;9;1417,96
"2024_03_15";"Andromeda_S";"Human";"Economy";2;9;312,83
"2024_05_22";"Mars_P";"Human";"Economy";13;9;878,4
"2024_07_09";"Venus_S";"Saturnian";"Business";7;7;1184,48
"2024_01_26";"Jupiter_P";"Saturnian";"Luxury";12;1;1278,36
"2024_07_04";"Saturn_S";"Jovian";"Business";13;12;1041,15
"2024_08_20";"Venus_P";"Andromedan";"Luxury";14;4;1177,81
"2024_01_09";"Venus_P";"Venutian";"Economy";2;7;1073,91
"2024_11_12";"Mars_S";"Andromedan";"Luxury";12;8;613,1
"2024_02_04";"Mars_S";"Andromedan";"Business";9;4;1159,47
"2024_03_14";"Jupiter_P";"Martian";"Business";4;7;1657,84
"2024_09_30";"Saturn_S";"Martian";"Business";2;9;1071,14
"2024_08_24";"Saturn_S";"Human";"Luxury";8;3;651,29
"2024_07_21";"Saturn_P";"Jovian";"Luxury";11;3;1129,15
"2024_04_24";"Mars_S";"Martian";"Business";7;9;1018,93
"2024_06_28";"Saturn_P";"Human";"Luxury";8;8;1246,67
"2024_06_06";"Mars_P";"Andromedan";"Economy";2;12;1004,01
"2024_03_28";"Mars_S";"Andromedan";"Luxury";7;3;651,68
"2024_03_25";"Jupiter_S";"Saturnian";"Economy";12;12;367,35
"2024_09_10";"Venus_S";"Jovian";"Economy";11;11;551,67
"2024_11_13";"Mars_P";"Saturnian";"Economy";7;1;857,86
"2024_09_28";"Mars_P";"Venutian";"Business";11;8;1433,42
"2024_10_03";"Venus_S";"Human";"Economy";2;4;527,49
"2024_11_12";"Andromeda_P";"Martian";"Economy";1;3;885,31
"2024_10_23";"Mars_P";"Venutian";"Business";12;12;1525,48
"2024_11_02";"Andromeda_S";"Martian";"Economy";12;8;443,5
"2024_08_21";"Andromeda_P";"Martian";"Economy";5;8;807,92
"2024_12_28";"Andromeda_S";"Saturnian";"Luxury";14;2;754,94
"2024_09_20";"Andromeda_S";"Venutian";"Economy";1;10;329,39
"2024_11_15";"Jupiter_P";"Saturnian";"Business";14;11;1652,32
"2024_11_21";"Mars_P";"Martian";"Luxury";14;7;1180,11
"2024_08_02";"Venus_S";"Andromedan";"Economy";3;5;556,36
"2024_04_16";"Jupiter_P";"Andromedan";"Business";12;8;1672,91
"2024_10_30";"Saturn_P";"Martian";"Business";9;6;1540,43
"2024_12_25";"Saturn_P";"Saturnian";"Economy";3;11;903,08
"2024_03_26";"Venus_S";"Jovian";"Economy";8;12;505,69
"2024_09_09";"Mars_S";"Jovian";"Business";11;3;1073,62
"2024_09_15";"Venus_S";"Venutian";"Business";5;11;1105,31
"2024_05_16";"Mars_P";"Andromedan";"Economy";12;2;828,51
"2024_05_13";"Mars_P";"Jovian";"Business";5;13;1446,14
"2024_01_27";"Jupiter_P";"Human";"Luxury";12;2;1052,12
"2024_05_30";"Saturn_S";"Martian";"Economy";1;2;425,99
"2024_05_26";"Mars_S";"Saturnian";"Business";13;4;1123,15
"2024_10_07";"Mars_S";"Martian";"Business";8;5;1047,67
"2024_02_12";"Jupiter_S";"Jovian";"Luxury";12;12;595,38
"2024_08_15";"Jupiter_P";"Jovian";"Economy";11;8;952,32
"2024_11_26";"Mars_S";"Human";"Economy";12;10;374,89
"2024_10_03";"Venus_P";"Jovian";"Business";5;10;1503,35
"2024_10_16";"Saturn_S";"Jovian";"Business";14;8;1055,81
"2024_09_03";"Andromeda_P";"Andromedan";"Luxury";6;10;1139,27
"2024_08_20";"Saturn_P";"Andromedan";"Luxury";14;2;1072,85
"2024_12_20";"Andromeda_S";"Martian";"Business";2;8;1091,98
"2024_03_03";"Saturn_P";"Saturnian";"Business";9;11;1410,48
"2024_02_29";"Venus_S";"Jovian";"Economy";12;7;573,28
"2024_09_20";"Andromeda_P";"Jovian";"Business";10;1;1639,91
"2024_11_15";"Venus_S";"Venutian";"Business";9;8;1143,12
"2024_08_27";"Mars_P";"Venutian";"Business";13;13;1427,02
"2024_10_01";"Andromeda_P";"Andromedan";"Business";2;13;1409,87
"2024_04_07";"Jupiter_P";"Saturnian";"Business";14;4;1576,36
"2024_09_09";"Jupiter_P";"Martian";"Business";13;3;1425,72
"2024_09_28";"Venus_P";"Venutian";"Business";4;10;1618,33
"2024_12_15";"Saturn_P";"Andromedan";"Luxury";13;5;1100,58
"2024_02_04";"Saturn_P";"Martian";"Business";4;9;1538,58
"2024_08_02";"Saturn_S";"Andromedan";"Economy";1;3;512,63
"2024_04_20";"Mars_P";"Martian";"Luxury";13;4;1178,26
"2024_07_26";"Venus_S";"Martian";"Economy";9;5;425,34
"2024_03_16";"Saturn_S";"Andromedan";"Business";11;11;1176,1
"2024_10_17";"Venus_S";"Andromedan";"Business";8;13;936,93
"2024_09_24";"Venus_S";"Venutian";"Luxury";3;8;611,59
"2024_07_01";"Andromeda_S";"Venutian";"Luxury";10;1;671
"2024_04_08";"Jupiter_S";"Jovian";"Luxury";12;13;554,62
"2024_05_06";"Venus_S";"Martian";"Business";10;2;1008,8
"2024_09_12";"Saturn_P";"Human";"Economy";5;3;849,26
"2024_12_07";"Saturn_S";"Saturnian";"Business";6;9;997,77
"2024_10_28";"Andromeda_P";"Martian";"Luxury";6;9;1033,91
"2024_01_17";"Andromeda_P";"Martian";"Business";4;10;1494,42
"2024_10_19";"Venus_S";"Andromedan";"Economy";9;5;463,03
"2024_03_23";"Mars_S";"Andromedan";"Luxury";2;8;623,65
"2024_10_08";"Andromeda_P";"Andromedan";"Luxury";12;8;1107,09
"2024_12_15";"Jupiter_P";"Saturnian";"Luxury";14;13;1118,65
"2024_08_22";"Andromeda_P";"Saturnian";"Luxury";14;1;1098,33
"2024_01_15";"Jupiter_P";"Saturnian";"Economy";6;1;1021,14
"2024_04_04";"Venus_S";"Martian";"Luxury";4;4;619,89
"2024_04_07";"Jupiter_S";"Venutian";"Business";7;3;926,19
"2024_07_09";"Mars_P";"Jovian";"Business";2;12;1466,7
"2024_12_30";"Saturn_P";"Venutian";"Luxury";4;11;1152,86
"2024_06_04";"Venus_S";"Martian";"Economy";6;5;524,91
"2024_05_14";"Jupiter_S";"Venutian";"Business";11;6;960,18
"2024_06_21";"Saturn_P";"Saturnian";"Luxury";7;13;1097,32
"2024_05_05";"Venus_S";"Andromedan";"Luxury";2;11;747,99
"2024_09_06";"Saturn_S";"Saturnian";"Business";1;4;1151,58
"2024_07_26";"Mars_P";"Martian";"Luxury";9;10;1104,2
"2024_12_17";"Andromeda_P";"Saturnian";"Business";9;8;1659,15
"2024_11_25";"Venus_S";"Andromedan";"Business";2;12;1049,09
"2024_09_22";"Saturn_S";"Andromedan";"Luxury";12;7;546,62
"2024_03_25";"Venus_S";"Saturnian";"Luxury";2;13;548,8
"2024_02_07";"Venus_S";"Andromedan";"Luxury";3;7;544,55
"2024_10_16";"Mars_S";"Martian";"Business";8;3;1169,28
"2024_12_30";"Mars_P";"Jovian";"Economy";1;10;887,81
"2024_06_28";"Jupiter_S";"Andromedan";"Economy";10;2;455,35
"2024_08_22";"Saturn_S";"Human";"Luxury";12;9;576,45
"2024_01_14";"Jupiter_P";"Human";"Business";9;7;1591,3
"2024_03_13";"Venus_P";"Venutian";"Business";7;13;1554,68
"2024_04_11";"Saturn_S";"Venutian";"Business";1;7;1185,23
"2024_08_26";"Jupiter_S";"Human";"Business";13;9;1161,53
"2024_09_14";"Mars_S";"Jovian";"Economy";5;7;388,72
"2024_11_09";"Jupiter_P";"Andromedan";"Business";6;6;1436,06
"2024_06_15";"Saturn_S";"Human";"Luxury";14;1;752,87
"2024_11_29";"Mars_P";"Andromedan";"Luxury";6;5;1189,7
"2024_11_08";"Jupiter_S";"Andromedan";"Business";1;12;1025,94
"2024_11_13";"Venus_S";"Saturnian";"Economy";3;1;512,94
"2024_07_01";"Venus_P";"Jovian";"Economy";2;9;1058,87
"2024_10_28";"Saturn_P";"Saturnian";"Business";14;13;1416,79
"2024_07_04";"Andromeda_S";"Human";"Business";7;2;1098,19
"2024_11_23";"Andromeda_S";"Venutian";"Business";4;9;1155,55
"2024_01_28";"Andromeda_P";"Andromedan";"Economy";6;8;974,31
"2024_07_28";"Andromeda_P";"Venutian";"Economy";13;5;810,42
"2024_12_21";"Saturn_P";"Venutian";"Luxury";13;10;1241,85
"2024_11_23";"Saturn_S";"Jovian";"Business";5;8;1172,52
"2024_10_09";"Andromeda_P";"Andromedan";"Luxury";2;2;1034,16
"2024_04_03";"Saturn_P";"Venutian";"Business";1;13;1411,4
"2024_07_08";"Mars_P";"Human";"Economy";4;6;826,95
"2024_09_04";"Mars_S";"Saturnian";"Luxury";10;8;715,77
"2024_11_04";"Venus_S";"Martian";"Business";1;7;1171,93
"2024_07_28";"Saturn_S";"Martian";"Economy";6;8;490,25
"2024_12_10";"Venus_S";"Martian";"Business";8;12;1113,19
"2024_06_07";"Saturn_P";"Venutian";"Luxury";9;3;1013,2
"2024_01_28";"Andromeda_P";"Human";"Economy";5;4;1010,3
"2024_06_13";"Andromeda_P";"Andromedan";"Business";6;8;1520,09
"2024_11_23";"Jupiter_P";"Human";"Economy";4;11;902,45
"2024_11_30";"Venus_S";"Human";"Business";4;8;1022,13
"2024_08_05";"Venus_S";"Venutian";"Economy";7;12;361,18
"2024_05_21";"Andromeda_P";"Martian";"Business";12;7;1593,24
"2024_03_07";"Mars_S";"Saturnian";"Luxury";14;11;582,69
"2024_05_08";"Venus_S";"Human";"Business";2;3;934,25
"2024_08_09";"Venus_S";"Human";"Business";8;11;947,26
"2024_11_10";"Jupiter_S";"Human";"Economy";7;5;335,28
"2024_03_02";"Mars_P";"Venutian";"Luxury";13;3;1251,75
"2024_12_22";"Andromeda_P";"Human";"Luxury";9;1;1077,35
"2024_08_18";"Venus_P";"Saturnian";"Business";7;1;1462,99
"2024_04_06";"Andromeda_S";"Martian";"Economy";8;5;497,89
"2024_03_26";"Venus_S";"Saturnian";"Luxury";4;2;535,23
"2024_05_03";"Saturn_S";"Jovian";"Economy";14;11;558,89
"2024_08_15";"Jupiter_S";"Saturnian";"Business";1;10;966,27
"2024_06_13";"Andromeda_P";"Martian";"Luxury";11;3;1216,87
"2024_09_04";"Saturn_P";"Martian";"Business";2;6;1614,59
"2024_06_17";"Venus_P";"Jovian";"Economy";11;12;895,25
"2024_06_24";"Mars_P";"Venutian";"Economy";13;5;888,5
"2024_09_23";"Jupiter_S";"Andromedan";"Luxury";10;5;565,32
"2024_02_06";"Saturn_S";"Saturnian";"Business";6;1;1098,86
"2024_03_18";"Venus_P";"Saturnian";"Economy";6;11;947,07
"2024_05_08";"Jupiter_P";"Human";"Economy";12;5;1076,46
"2024_03_13";"Andromeda_P";"Saturnian";"Economy";14;6;1083,16
"2024_10_23";"Mars_P";"Martian";"Business";9;7;1438,45
"2024_10_14";"Saturn_P";"Human";"Economy";10;13;865,82
"2024_09_13";"Venus_P";"Jovian";"Business";14;8;1470,01
"2024_01_14";"Jupiter_S";"Andromedan";"Economy";4;10;298,1
"2024_03_09";"Venus_S";"Jovian";"Economy";9;11;495,09
"2024_10_26";"Venus_P";"Venutian";"Business";3;8;1595,98
"2024_12_31";"Mars_S";"Venutian";"Economy";1;12;473,94
"2024_09_04";"Venus_P";"Venutian";"Business";5;10;1658,06
"2024_11_07";"Andromeda_S";"Andromedan";"Luxury";13;9;511,37
"2024_02_13";"Jupiter_P";"Saturnian";"Economy";7;13;1007,02
"2024_11_06";"Andromeda_S";"Martian";"Luxury";10;13;684,09
"2024_09_10";"Mars_S";"Venutian";"Economy";5;4;576,18
"2024_05_11";"Mars_P";"Human";"Luxury";7;2;1152,48
"2024_08_19";"Venus_P";"Jovian";"Business";12;2;1690,38
"2024_12_26";"Andromeda_P";"Martian";"Economy";6;10;952,27
"2024_04_26";"Saturn_P";"Human";"Economy";7;9;807,96
"2024_01_29";"Venus_S";"Andromedan";"Business";14;10;1084,82
"2024_04_11";"Saturn_P";"Venutian";"Business";14;11;1569,83
"2024_02_12";"Saturn_S";"Saturnian";"Business";4;3;1113,76
"2024_07_24";"Saturn_S";"Andromedan";"Luxury";12;11;491,39
"2024_10_04";"Mars_P";"Jovian";"Economy";4;1;875,41
"2024_06_15";"Jupiter_P";"Human";"Economy";12;6;1058,33
"2024_09_05";"Venus_P";"Jovian";"Business";13;12;1626,24
"2024_01_13";"Saturn_P";"Human";"Business";1;12;1590,41
"2024_08_20";"Mars_S";"Saturnian";"Luxury";2;3;688,31
"2024_10_26";"Jupiter_P";"Jovian";"Economy";11;8;813,47
"2024_05_22";"Venus_S";"Venutian";"Business";8;1;991,58
"2024_05_29";"Andromeda_S";"Venutian";"Economy";10;6;461,82
"2024_09_08";"Venus_P";"Saturnian";"Business";4;13;1465,68
"2024_03_28";"Venus_S";"Venutian";"Luxury";5;1;702,02
"2024_12_24";"Andromeda_P";"Human";"Luxury";4;10;1080,94
"2024_06_15";"Saturn_P";"Saturnian";"Economy";7;10;856,71
"2024_02_10";"Andromeda_S";"Martian";"Economy";4;1;593,59
"2024_06_21";"Jupiter_P";"Saturnian";"Luxury";11;10;1104,79
"2024_10_29";"Saturn_S";"Martian";"Business";9;5;1062,02
"2024_04_28";"Andromeda_P";"Jovian";"Business";10;3;1484,52
"2024_11_17";"Jupiter_P";"Andromedan";"Luxury";6;6;1069,54
"2024_08_04";"Jupiter_P";"Jovian";"Business";2;5;1408,04
"2024_02_06";"Venus_P";"Saturnian";"Luxury";12;7;1038,64
"2024_05_27";"Saturn_S";"Andromedan";"Economy";2;7;405,02
"2024_03_24";"Venus_S";"Saturnian";"Luxury";11;8;555,2
"2024_08_07";"Saturn_S";"Saturnian";"Luxury";13;11;539,18
"2024_03_12";"Mars_S";"Human";"Luxury";9;10;684,48
"2024_08_06";"Jupiter_P";"Jovian";"Luxury";2;1;1107,22
"2024_10_19";"Venus_S";"Jovian";"Business";9;7;1065,13
"2024_11_28";"Jupiter_S";"Martian";"Business";3;9;1110,83
"2024_10_23";"Saturn_S";"Saturnian";"Economy";10;4;357,86
"2024_10_06";"Saturn_P";"Saturnian";"Luxury";7;7;1245,31
"2024_12_05";"Venus_P";"Saturnian";"Economy";1;8;921,46
"2024_04_17";"Andromeda_P";"Martian";"Luxury";11;7;1208,46
"2024_11_20";"Venus_S";"Jovian";"Business";12;11;1004,81
"2024_01_18";"Saturn_S";"Jovian";"Business";13;8;1059,64
"2024_11_02";"Andromeda_S";"Martian";"Economy";13;12;404,83
"2024_02_20";"Jupiter_S";"Martian";"Economy";10;9;342,07
"2024_07_12";"Venus_S";"Venutian";"Luxury";3;8;743,36
"2024_03_24";"Andromeda_P";"Jovian";"Economy";2;8;1063,51
"2024_12_03";"Andromeda_P";"Saturnian";"Luxury";4;6;1105,02
"2024_09_08";"Jupiter_S";"Martian";"Luxury";11;11;675,32
"2024_12_25";"Mars_S";"Martian";"Economy";12;6;477,02
"2024_03_28";"Andromeda_S";"Jovian";"Business";5;12;947,78
"2024_09_19";"Saturn_S";"Saturnian";"Business";6;9;978,04
"2024_07_27";"Jupiter_S";"Jovian";"Luxury";2;3;576,93
"2024_01_09";"Jupiter_P";"Jovian";"Luxury";10;5;1201,13
"2024_05_26";"Andromeda_S";"Venutian";"Business";1;5;964,79
"2024_10_17";"Venus_S";"Venutian";"Economy";3;1;443,51
"2024_01_14";"Mars_P";"Andromedan";"Business";3;5;1455,89
"2024_05_11";"Andromeda_S";"Andromedan";"Economy";3;10;465,74
"2024_09_26";"Jupiter_S";"Martian";"Luxury";5;9;636,33
"2024_11_01";"Andromeda_S";"Martian";"Economy";4;2;456
"2024_11_15";"Jupiter_P";"Human";"Economy";5;6;812,27
"2024_08_13";"Jupiter_P";"Martian";"Economy";10;12;1019,81
"2024_01_19";"Venus_S";"Saturnian";"Economy";12;2;409,39
"2024_06_15";"Saturn_S";"Human";"Business";1;10;1004,37
"2024_07_09";"Mars_P";"Martian";"Luxury";13;8;1123,26
"2024_12_13";"Venus_S";"Martian";"Business";6;5;1103,45
"2024_07_08";"Saturn_S";"Venutian";"Economy";9;2;586,92
"2024_12_18";"Saturn_S";"Jovian";"Luxury";14;12;534,5
"2024_05_03";"Venus_P";"Human";"Economy";1;10;830,81
"2024_06_22";"Jupiter_S";"Jovian";"Business";2;2;1025,2
"2024_07_31";"Saturn_S";"Venutian";"Economy";10;9;510,2
"2024_06_25";"Andromeda_P";"Andromedan";"Economy";1;10;1076,51
"2024_10_12";"Jupiter_S";"Martian";"Economy";5;9;336,08
"2024_10_23";"Saturn_S";"Human";"Business";10;10;1020,15
"2024_04_23";"Saturn_P";"Andromedan";"Business";5;12;1462,92
"2024_09_07";"Andromeda_P";"Martian";"Economy";10;12;1063,61
"2024_08_31";"Jupiter_S";"Human";"Luxury";12;5;780,51
"2024_01_27";"Andromeda_S";"Martian";"Economy";9;2;344,83
"2024_02_07";"Andromeda_P";"Jovian";"Business";4;7;1423,83
"2024_12_07";"Venus_S";"Martian";"Business";10;4;1006,92
"2024_02_29";"Venus_S";"Andromedan";"Economy";9;8;415,22
"2024_06_27";"Saturn_S";"Jovian";"Business";7;9;1040,29
"2024_10_05";"Jupiter_P";"Andromedan";"Business";10;10;1494,8
"2024_04_10";"Mars_P";"Andromedan";"Economy";11;12;1069,71
"2024_10_07";"Venus_S";"Martian";"Business";1;7;931,01
"2024_07_10";"Jupiter_S";"Human";"Business";9;1;1024,86
"2024_12_06";"Andromeda_S";"Andromedan";"Business";9;12;1029,99
"2024_07_13";"Venus_P";"Human";"Luxury";9;7;1086,14
"2024_09_05";"Mars_S";"Saturnian";"Business";8;4;941,38
"2024_08_12";"Andromeda_P";"Venutian";"Business";14;10;1586,9
"2024_02_02";"Jupiter_P";"Jovian";"Luxury";7;4;1152,99
