"mode","income","alt","price","catch","chid","idx.chid","idx.alt"
FALSE, 4583.3320,"beach", 66.674,0.0678, 421, 421,beach
FALSE, 4583.3320,"boat",154.734,0.0559, 421, 421,boat
TRUE, 4583.3320,"charter",189.734,0.6456, 421, 421,charter
FALSE, 4583.3320,"pier", 66.674,0.0789, 421, 421,pier
FALSE, 5416.6667,"beach", 77.274,0.0678, 422, 422,beach
FALSE, 5416.6667,"boat", 77.274,0.0971, 422, 422,boat
TRUE, 5416.6667,"charter",106.274,0.1648, 422, 422,charter
FALSE, 5416.6667,"pier", 77.274,0.0789, 422, 422,pier
FALSE, 3749.9999,"beach",266.616,0.5333, 423, 423,beach
FALSE, 3749.9999,"boat",108.974,0.2413, 423, 423,boat
TRUE, 3749.9999,"charter",143.974,1.0266, 423, 423,charter
FALSE, 3749.9999,"pier",266.616,0.4522, 423, 423,pier
FALSE, 2916.6666,"beach",191.334,0.5333, 424, 424,beach
FALSE, 2916.6666,"boat", 64.350,0.2413, 424, 424,boat
TRUE, 2916.6666,"charter", 99.350,1.0266, 424, 424,charter
FALSE, 2916.6666,"pier",191.334,0.4522, 424, 424,pier
FALSE, 9583.3357,"beach",253.174,0.1049, 425, 425,beach
TRUE, 9583.3357,"boat",184.350,0.0023, 425, 425,boat
FALSE, 9583.3357,"charter",208.350,0.0046, 425, 425,charter
FALSE, 9583.3357,"pier",253.174,0.0451, 425, 425,pier
FALSE, 2916.6666,"beach",191.334,0.5333, 426, 426,beach
FALSE, 2916.6666,"boat", 64.350,0.0361, 426, 426,boat
TRUE, 2916.6666,"charter", 99.350,0.4216, 426, 426,charter
FALSE, 2916.6666,"pier",191.334,0.0069, 426, 426,pier
FALSE, 2083.3332,"beach", 49.350,0.0678, 427, 427,beach
TRUE, 2083.3332,"boat", 67.774,0.0897, 427, 427,boat
FALSE, 2083.3332,"charter",102.774,1.0905, 427, 427,charter
FALSE, 2083.3332,"pier", 49.350,0.0789, 427, 427,pier
FALSE, 2916.6666,"beach",191.334,0.5333, 428, 428,beach
TRUE, 2916.6666,"boat", 64.350,0.0361, 428, 428,boat
FALSE, 2916.6666,"charter", 99.350,0.4216, 428, 428,charter
FALSE, 2916.6666,"pier",191.334,0.0069, 428, 428,pier
FALSE, 1249.9998,"beach",102.134,0.5333, 429, 429,beach
TRUE, 1249.9998,"boat", 34.350,0.0051, 429, 429,boat
FALSE, 1249.9998,"charter", 69.350,1.0266, 429, 429,charter
FALSE, 1249.9998,"pier",102.134,0.4522, 429, 429,pier
FALSE, 2916.6666,"beach",191.334,0.5333, 430, 430,beach
FALSE, 2916.6666,"boat", 64.350,0.1665, 430, 430,boat
TRUE, 2916.6666,"charter", 99.350,0.3975, 430, 430,charter
FALSE, 2916.6666,"pier",191.334,0.4522, 430, 430,pier
FALSE, 2083.3332,"beach",146.734,0.5333, 431, 431,beach
FALSE, 2083.3332,"boat", 49.350,0.0361, 431, 431,boat
TRUE, 2083.3332,"charter", 84.350,0.4216, 431, 431,charter
FALSE, 2083.3332,"pier",146.734,0.0069, 431, 431,pier
FALSE, 3749.9999,"beach",235.934,0.5333, 432, 432,beach
FALSE, 3749.9999,"boat", 79.350,0.0361, 432, 432,boat
TRUE, 3749.9999,"charter",114.350,0.4216, 432, 432,charter
FALSE, 3749.9999,"pier",235.934,0.0069, 432, 432,pier
FALSE, 1249.9998,"beach", 34.350,0.0678, 433, 433,beach
FALSE, 1249.9998,"boat", 38.014,0.1643, 433, 433,boat
FALSE, 1249.9998,"charter", 67.014,0.5391, 433, 433,charter
TRUE, 1249.9998,"pier", 34.350,0.0789, 433, 433,pier
FALSE, 2083.3332,"beach", 67.774,0.1049, 434, 434,beach
FALSE, 2083.3332,"boat", 49.350,0.0613, 434, 434,boat
TRUE, 2083.3332,"charter", 73.350,0.3087, 434, 434,charter
FALSE, 2083.3332,"pier", 67.774,0.0079, 434, 434,pier
FALSE, 1249.9998,"beach", 20.152,0.0678, 435, 435,beach
FALSE, 1249.9998,"boat", 20.152,0.1643, 435, 435,boat
FALSE, 1249.9998,"charter", 49.152,0.5391, 435, 435,charter
TRUE, 1249.9998,"pier", 20.152,0.0789, 435, 435,pier
FALSE, 2083.3332,"beach", 74.354,0.1049, 436, 436,beach
TRUE, 2083.3332,"boat", 45.402,0.0023, 436, 436,boat
FALSE, 2083.3332,"charter", 69.402,0.0046, 436, 436,charter
FALSE, 2083.3332,"pier", 74.354,0.0451, 436, 436,pier
FALSE, 2916.6666,"beach",191.334,0.5333, 437, 437,beach
TRUE, 2916.6666,"boat", 64.350,0.2413, 437, 437,boat
FALSE, 2916.6666,"charter", 99.350,1.0266, 437, 437,charter
FALSE, 2916.6666,"pier",191.334,0.4522, 437, 437,pier
FALSE, 5416.6667,"beach",322.218,0.5333, 438, 438,beach
FALSE, 5416.6667,"boat", 94.770,0.1665, 438, 438,boat
TRUE, 5416.6667,"charter",129.770,0.3975, 438, 438,charter
FALSE, 5416.6667,"pier",322.218,0.4522, 438, 438,pier
FALSE, 2916.6666,"beach",189.618,0.5333, 439, 439,beach
TRUE, 2916.6666,"boat", 55.770,0.2413, 439, 439,boat
FALSE, 2916.6666,"charter", 90.770,1.0266, 439, 439,charter
FALSE, 2916.6666,"pier",189.618,0.4522, 439, 439,pier
FALSE, 7916.6663,"beach",489.804,0.5333, 440, 440,beach
FALSE, 7916.6663,"boat", 59.682,0.2413, 440, 440,boat
TRUE, 7916.6663,"charter", 94.682,1.0266, 440, 440,charter
FALSE, 7916.6663,"pier",489.804,0.4522, 440, 440,pier
FALSE, 2083.3332,"beach", 75.012,0.1049, 441, 441,beach
FALSE, 2083.3332,"boat", 19.082,0.0613, 441, 441,boat
TRUE, 2083.3332,"charter", 43.082,0.3087, 441, 441,charter
FALSE, 2083.3332,"pier", 75.012,0.0079, 441, 441,pier
FALSE, 3749.9999,"beach",251.804,0.5333, 442, 442,beach
FALSE, 3749.9999,"boat", 30.682,0.2413, 442, 442,boat
TRUE, 3749.9999,"charter", 65.682,1.0266, 442, 442,charter
FALSE, 3749.9999,"pier",251.804,0.4522, 442, 442,pier
FALSE, 4583.3320,"beach", 36.482,0.0678, 443, 443,beach
FALSE, 4583.3320,"boat", 36.482,0.2601, 443, 443,boat
TRUE, 4583.3320,"charter", 61.482,0.5391, 443, 443,charter
FALSE, 4583.3320,"pier", 36.482,0.0503, 443, 443,pier
FALSE, 1249.9998,"beach", 13.282,0.0678, 444, 444,beach
FALSE, 1249.9998,"boat", 13.282,0.1643, 444, 444,boat
FALSE, 1249.9998,"charter", 42.282,0.5391, 444, 444,charter
TRUE, 1249.9998,"pier", 13.282,0.0789, 444, 444,pier
FALSE, 4583.3320,"beach",322.048,0.5333, 445, 445,beach
TRUE, 4583.3320,"boat",167.314,0.1665, 445, 445,boat
FALSE, 4583.3320,"charter",202.314,0.3975, 445, 445,charter
FALSE, 4583.3320,"pier",322.048,0.4522, 445, 445,pier
TRUE, 1249.9998,"beach", 74.196,0.2537, 446, 446,beach
FALSE, 1249.9998,"boat", 74.196,0.0008, 446, 446,boat
FALSE, 1249.9998,"charter", 92.696,0.0027, 446, 446,charter
FALSE, 1249.9998,"pier", 74.196,0.1498, 446, 446,pier
FALSE, 8750.0010,"beach",578.048,0.5333, 447, 447,beach
FALSE, 8750.0010,"boat",300.314,0.2413, 447, 447,boat
TRUE, 8750.0010,"charter",335.314,1.0266, 447, 447,charter
FALSE, 8750.0010,"pier",578.048,0.4522, 447, 447,pier
FALSE, 2916.6666,"beach",138.996,0.1049, 448, 448,beach
FALSE, 2916.6666,"boat",114.114,0.1574, 448, 448,boat
TRUE, 2916.6666,"charter",138.114,0.4671, 448, 448,charter
FALSE, 2916.6666,"pier",138.996,0.0451, 448, 448,pier
FALSE, 2916.6666,"beach",197.340,0.5333, 449, 449,beach
FALSE, 2916.6666,"boat", 42.900,0.0361, 449, 449,boat
TRUE, 2916.6666,"charter", 77.900,0.4216, 449, 449,charter
FALSE, 2916.6666,"pier",197.340,0.0069, 449, 449,pier
FALSE, 3749.9999,"beach",233.818,0.5333, 450, 450,beach
TRUE, 3749.9999,"boat", 68.770,0.0156, 450, 450,boat
FALSE, 3749.9999,"charter",103.770,0.0058, 450, 450,charter
FALSE, 3749.9999,"pier",233.818,0.4522, 450, 450,pier
FALSE, 7916.6663,"beach",133.770,0.0678, 451, 451,beach
FALSE, 7916.6663,"boat",133.770,0.1491, 451, 451,boat
TRUE, 7916.6663,"charter",158.770,0.2421, 451, 451,charter
FALSE, 7916.6663,"pier",133.770,0.0052, 451, 451,pier
FALSE, 5416.6667,"beach", 94.770,0.0678, 452, 452,beach
FALSE, 5416.6667,"boat", 94.770,0.1643, 452, 452,boat
FALSE, 5416.6667,"charter",123.770,0.5391, 452, 452,charter
TRUE, 5416.6667,"pier", 94.770,0.0789, 452, 452,pier
FALSE, 7916.6663,"beach",133.770,0.0678, 453, 453,beach
FALSE, 7916.6663,"boat",133.770,0.0276, 453, 453,boat
TRUE, 7916.6663,"charter",158.770,0.0029, 453, 453,charter
FALSE, 7916.6663,"pier",133.770,0.0503, 453, 453,pier
FALSE, 4583.3320,"beach",127.058,0.1049, 454, 454,beach
TRUE, 4583.3320,"boat", 81.770,0.0613, 454, 454,boat
FALSE, 4583.3320,"charter",105.770,0.3087, 454, 454,charter
FALSE, 4583.3320,"pier",127.058,0.0079, 454, 454,pier
FALSE, 1249.9998,"beach", 47.174,0.1049, 455, 455,beach
FALSE, 1249.9998,"boat", 34.350,0.0613, 455, 455,boat
TRUE, 1249.9998,"charter", 58.350,0.3087, 455, 455,charter
FALSE, 1249.9998,"pier", 47.174,0.0079, 455, 455,pier
TRUE, 5416.6667,"beach",109.350,0.0678, 456, 456,beach
FALSE, 5416.6667,"boat",121.014,0.1643, 456, 456,boat
FALSE, 5416.6667,"charter",150.014,0.5391, 456, 456,charter
FALSE, 5416.6667,"pier",109.350,0.0789, 456, 456,pier
FALSE, 7083.3317,"beach",154.214,0.0678, 457, 457,beach
TRUE, 7083.3317,"boat",154.214,0.2601, 457, 457,boat
FALSE, 7083.3317,"charter",179.214,0.5391, 457, 457,charter
FALSE, 7083.3317,"pier",154.214,0.0503, 457, 457,pier
FALSE, 9583.3357,"beach",253.174,0.1049, 458, 458,beach
FALSE, 9583.3357,"boat",184.350,0.0613, 458, 458,boat
TRUE, 9583.3357,"charter",208.350,0.3087, 458, 458,charter
FALSE, 9583.3357,"pier",253.174,0.0079, 458, 458,pier
FALSE, 2916.6666,"beach",181.896,0.5333, 459, 459,beach
FALSE, 2916.6666,"boat", 54.054,0.2413, 459, 459,boat
TRUE, 2916.6666,"charter", 89.054,1.0266, 459, 459,charter
FALSE, 2916.6666,"pier",181.896,0.4522, 459, 459,pier
FALSE, 2916.6666,"beach", 78.936,0.1049, 460, 460,beach
TRUE, 2916.6666,"boat", 54.054,0.0023, 460, 460,boat
FALSE, 2916.6666,"charter", 78.054,0.0046, 460, 460,charter
FALSE, 2916.6666,"pier", 78.936,0.0451, 460, 460,pier
FALSE, 6250.0013,"beach",104.454,0.0678, 461, 461,beach
TRUE, 6250.0013,"boat",127.666,0.0014, 461, 461,boat
FALSE, 6250.0013,"charter",156.666,0.0029, 461, 461,charter
FALSE, 6250.0013,"pier",104.454,0.0789, 461, 461,pier
FALSE, 6250.0013,"beach",373.050,0.5333, 462, 462,beach
FALSE, 6250.0013,"boat", 72.952,0.2413, 462, 462,boat
TRUE, 6250.0013,"charter",107.952,1.0266, 462, 462,charter
FALSE, 6250.0013,"pier",373.050,0.4522, 462, 462,pier
FALSE, 2916.6666,"beach", 45.474,0.0678, 463, 463,beach
TRUE, 2916.6666,"boat", 45.474,0.1491, 463, 463,boat
FALSE, 2916.6666,"charter", 70.474,0.2421, 463, 463,charter
FALSE, 2916.6666,"pier", 45.474,0.0052, 463, 463,pier
FALSE, 2916.6666,"beach", 45.474,0.0678, 464, 464,beach
FALSE, 2916.6666,"boat", 45.474,0.1643, 464, 464,boat
FALSE, 2916.6666,"charter", 74.474,0.0041, 464, 464,charter
TRUE, 2916.6666,"pier", 45.474,0.0789, 464, 464,pier
FALSE, 3749.9999,"beach",106.858,0.1049, 465, 465,beach
FALSE, 3749.9999,"boat", 68.770,0.0023, 465, 465,boat
TRUE, 3749.9999,"charter", 92.770,0.0046, 465, 465,charter
FALSE, 3749.9999,"pier",106.858,0.0451, 465, 465,pier
FALSE, 3749.9999,"beach",233.818,0.5333, 466, 466,beach
TRUE, 3749.9999,"boat", 68.770,0.0361, 466, 466,boat
FALSE, 3749.9999,"charter",103.770,0.4216, 466, 466,charter
FALSE, 3749.9999,"pier",233.818,0.0069, 466, 466,pier
FALSE, 5416.6667,"beach",147.258,0.1049, 467, 467,beach
TRUE, 5416.6667,"boat", 94.770,0.0023, 467, 467,boat
FALSE, 5416.6667,"charter",118.770,0.0046, 467, 467,charter
FALSE, 5416.6667,"pier",147.258,0.0451, 467, 467,pier
FALSE, 5416.6667,"beach",147.258,0.1049, 468, 468,beach
TRUE, 5416.6667,"boat", 94.770,0.0238, 468, 468,boat
FALSE, 5416.6667,"charter",118.770,0.0468, 468, 468,charter
FALSE, 5416.6667,"pier",147.258,0.0451, 468, 468,pier
FALSE, 2916.6666,"beach",189.618,0.5333, 469, 469,beach
FALSE, 2916.6666,"boat", 55.770,0.2413, 469, 469,boat
TRUE, 2916.6666,"charter", 90.770,1.0266, 469, 469,charter
FALSE, 2916.6666,"pier",189.618,0.4522, 469, 469,pier
FALSE, 2083.3332,"beach", 66.458,0.1049, 470, 470,beach
FALSE, 2083.3332,"boat", 42.770,0.0613, 470, 470,boat
TRUE, 2083.3332,"charter", 66.770,0.3087, 470, 470,charter
FALSE, 2083.3332,"pier", 66.458,0.0079, 470, 470,pier
FALSE, 4583.3320,"beach",278.018,0.5333, 471, 471,beach
TRUE, 4583.3320,"boat", 81.770,0.1665, 471, 471,boat
FALSE, 4583.3320,"charter",116.770,0.3975, 471, 471,charter
FALSE, 4583.3320,"pier",278.018,0.4522, 471, 471,pier
FALSE, 3749.9999,"beach",233.818,0.5333, 472, 472,beach
FALSE, 3749.9999,"boat", 68.770,0.0156, 472, 472,boat
TRUE, 3749.9999,"charter",103.770,0.0058, 472, 472,charter
FALSE, 3749.9999,"pier",233.818,0.4522, 472, 472,pier
FALSE, 2083.3332,"beach", 66.458,0.1049, 473, 473,beach
FALSE, 2083.3332,"boat", 42.770,0.0238, 473, 473,boat
TRUE, 2083.3332,"charter", 66.770,0.0468, 473, 473,charter
FALSE, 2083.3332,"pier", 66.458,0.0451, 473, 473,pier
FALSE, 4583.3320,"beach",278.018,0.5333, 474, 474,beach
FALSE, 4583.3320,"boat", 81.770,0.0361, 474, 474,boat
TRUE, 4583.3320,"charter",116.770,0.4216, 474, 474,charter
FALSE, 4583.3320,"pier",278.018,0.0069, 474, 474,pier
FALSE, 2916.6666,"beach", 55.770,0.0678, 475, 475,beach
FALSE, 2916.6666,"boat", 55.770,0.1491, 475, 475,boat
TRUE, 2916.6666,"charter", 80.770,0.2421, 475, 475,charter
FALSE, 2916.6666,"pier", 55.770,0.0052, 475, 475,pier
FALSE, 3749.9999,"beach", 68.770,0.0678, 476, 476,beach
FALSE, 3749.9999,"boat", 68.770,0.1643, 476, 476,boat
FALSE, 3749.9999,"charter", 97.770,0.5391, 476, 476,charter
TRUE, 3749.9999,"pier", 68.770,0.0789, 476, 476,pier
FALSE, 5416.6667,"beach", 42.282,0.0678, 477, 477,beach
TRUE, 5416.6667,"boat",166.212,0.0897, 477, 477,boat
FALSE, 5416.6667,"charter",201.212,1.0905, 477, 477,charter
FALSE, 5416.6667,"pier", 42.282,0.0789, 477, 477,pier
FALSE, 4583.3320,"beach", 36.482,0.0678, 478, 478,beach
TRUE, 4583.3320,"boat", 36.482,0.1643, 478, 478,boat
FALSE, 4583.3320,"charter", 65.482,0.5391, 478, 478,charter
FALSE, 4583.3320,"pier", 36.482,0.0789, 478, 478,pier
FALSE, 1249.9998,"beach", 13.282,0.0678, 479, 479,beach
FALSE, 1249.9998,"boat", 13.282,0.2601, 479, 479,boat
TRUE, 1249.9998,"charter", 38.282,0.5391, 479, 479,charter
FALSE, 1249.9998,"pier", 13.282,0.0503, 479, 479,pier
FALSE, 2916.6666,"beach", 97.812,0.1049, 480, 480,beach
TRUE, 2916.6666,"boat", 24.882,0.0023, 480, 480,boat
FALSE, 2916.6666,"charter", 48.882,0.0046, 480, 480,charter
FALSE, 2916.6666,"pier", 97.812,0.0451, 480, 480,pier
FALSE, 4583.3320,"beach", 36.482,0.0678, 481, 481,beach
TRUE, 4583.3320,"boat", 36.482,0.0499, 481, 481,boat
FALSE, 4583.3320,"charter", 65.482,0.2421, 481, 481,charter
FALSE, 4583.3320,"pier", 36.482,0.0025, 481, 481,pier
FALSE, 1249.9998,"beach", 13.282,0.0678, 482, 482,beach
FALSE, 1249.9998,"boat", 13.282,0.0230, 482, 482,boat
TRUE, 1249.9998,"charter", 38.282,0.1648, 482, 482,charter
FALSE, 1249.9998,"pier", 13.282,0.0503, 482, 482,pier
FALSE, 3749.9999,"beach",108.974,0.0678, 483, 483,beach
FALSE, 3749.9999,"boat",139.656,0.0559, 483, 483,boat
TRUE, 3749.9999,"charter",174.656,0.6456, 483, 483,charter
FALSE, 3749.9999,"pier",108.974,0.0789, 483, 483,pier
FALSE, 2916.6666,"beach",216.216,0.5333, 484, 484,beach
FALSE, 2916.6666,"boat", 88.374,0.0361, 484, 484,boat
TRUE, 2916.6666,"charter",123.374,0.4216, 484, 484,charter
FALSE, 2916.6666,"pier",216.216,0.0069, 484, 484,pier
FALSE, 3749.9999,"beach",139.656,0.1049, 485, 485,beach
TRUE, 3749.9999,"boat",108.974,0.1574, 485, 485,boat
FALSE, 3749.9999,"charter",132.974,0.4671, 485, 485,charter
FALSE, 3749.9999,"pier",139.656,0.0451, 485, 485,pier
FALSE, 2916.6666,"beach",113.256,0.1049, 486, 486,beach
FALSE, 2916.6666,"boat", 88.374,0.0023, 486, 486,boat
TRUE, 2916.6666,"charter",112.374,0.0046, 486, 486,charter
FALSE, 2916.6666,"pier",113.256,0.0451, 486, 486,pier
FALSE, 4583.3320,"beach",129.574,0.0678, 487, 487,beach
FALSE, 4583.3320,"boat",147.186,0.1643, 487, 487,boat
FALSE, 4583.3320,"charter",176.186,0.5391, 487, 487,charter
TRUE, 4583.3320,"pier",129.574,0.0789, 487, 487,pier
FALSE, 2083.3332,"beach",146.734,0.5333, 488, 488,beach
FALSE, 2083.3332,"boat", 49.350,0.0361, 488, 488,boat
TRUE, 2083.3332,"charter", 84.350,0.4216, 488, 488,charter
FALSE, 2083.3332,"pier",146.734,0.0069, 488, 488,pier
TRUE, 3749.9999,"beach", 87.814,0.0678, 489, 489,beach
FALSE, 3749.9999,"boat", 87.814,0.2601, 489, 489,boat
FALSE, 3749.9999,"charter",112.814,0.5391, 489, 489,charter
FALSE, 3749.9999,"pier", 87.814,0.0503, 489, 489,pier
FALSE, 7083.3317,"beach",414.334,0.5333, 490, 490,beach
FALSE, 7083.3317,"boat",139.350,0.2413, 490, 490,boat
TRUE, 7083.3317,"charter",174.350,1.0266, 490, 490,charter
FALSE, 7083.3317,"pier",414.334,0.4522, 490, 490,pier
FALSE, 4583.3320,"beach", 94.350,0.0678, 491, 491,beach
TRUE, 4583.3320,"boat",104.414,0.1643, 491, 491,boat
FALSE, 4583.3320,"charter",133.414,0.5391, 491, 491,charter
FALSE, 4583.3320,"pier", 94.350,0.0789, 491, 491,pier
TRUE, 3749.9999,"beach", 66.654,0.0678, 492, 492,beach
FALSE, 3749.9999,"boat", 81.466,0.1643, 492, 492,boat
FALSE, 3749.9999,"charter",110.466,0.5391, 492, 492,charter
FALSE, 3749.9999,"pier", 66.654,0.0789, 492, 492,pier
FALSE, 2083.3332,"beach", 41.454,0.0678, 493, 493,beach
FALSE, 2083.3332,"boat", 50.666,0.1643, 493, 493,boat
TRUE, 2083.3332,"charter", 79.666,0.5391, 493, 493,charter
FALSE, 2083.3332,"pier", 41.454,0.0789, 493, 493,pier
FALSE, 6250.0013,"beach",351.496,0.5333, 494, 494,beach
TRUE, 6250.0013,"boat",104.454,0.0156, 494, 494,boat
FALSE, 6250.0013,"charter",139.454,0.0058, 494, 494,charter
FALSE, 6250.0013,"pier",351.496,0.4522, 494, 494,pier
FALSE, 2083.3332,"beach", 41.454,0.0678, 495, 495,beach
FALSE, 2083.3332,"boat", 50.666,0.0499, 495, 495,boat
FALSE, 2083.3332,"charter", 79.666,0.2421, 495, 495,charter
TRUE, 2083.3332,"pier", 41.454,0.0025, 495, 495,pier
FALSE, 5416.6667,"beach", 91.854,0.0678, 496, 496,beach
FALSE, 5416.6667,"boat",112.266,0.0014, 496, 496,boat
FALSE, 5416.6667,"charter",141.266,0.0029, 496, 496,charter
TRUE, 5416.6667,"pier", 91.854,0.0789, 496, 496,pier
FALSE, 4583.3320,"beach",115.736,0.1049, 497, 497,beach
FALSE, 4583.3320,"boat", 79.254,0.0613, 497, 497,boat
TRUE, 4583.3320,"charter",103.254,0.3087, 497, 497,charter
FALSE, 4583.3320,"pier",115.736,0.0079, 497, 497,pier
FALSE, 2083.3332,"beach", 41.454,0.0678, 498, 498,beach
FALSE, 2083.3332,"boat", 60.536,0.0559, 498, 498,boat
TRUE, 2083.3332,"charter", 95.536,0.6456, 498, 498,charter
FALSE, 2083.3332,"pier", 41.454,0.0789, 498, 498,pier
FALSE, 2083.3332,"beach", 50.666,0.0678, 499, 499,beach
FALSE, 2083.3332,"boat", 60.536,0.0732, 499, 499,boat
TRUE, 2083.3332,"charter", 90.036,0.1726, 499, 499,charter
FALSE, 2083.3332,"pier", 50.666,0.0052, 499, 499,pier
FALSE, 2083.3332,"beach",139.496,0.5333, 500, 500,beach
FALSE, 2083.3332,"boat", 41.454,0.0156, 500, 500,boat
TRUE, 2083.3332,"charter", 76.454,0.0058, 500, 500,charter
FALSE, 2083.3332,"pier",139.496,0.4522, 500, 500,pier
FALSE, 6250.0013,"beach",351.496,0.5333, 501, 501,beach
FALSE, 6250.0013,"boat",104.454,0.0361, 501, 501,boat
TRUE, 6250.0013,"charter",139.454,0.4216, 501, 501,charter
FALSE, 6250.0013,"pier",351.496,0.0069, 501, 501,pier
FALSE, 2916.6666,"beach", 54.054,0.0678, 502, 502,beach
FALSE, 2916.6666,"boat", 66.066,0.1643, 502, 502,boat
FALSE, 2916.6666,"charter", 95.066,0.5391, 502, 502,charter
TRUE, 2916.6666,"pier", 54.054,0.0789, 502, 502,pier
FALSE, 2916.6666,"beach",181.896,0.5333, 503, 503,beach
FALSE, 2916.6666,"boat", 54.054,0.2413, 503, 503,boat
TRUE, 2916.6666,"charter", 89.054,1.0266, 503, 503,charter
FALSE, 2916.6666,"pier",181.896,0.4522, 503, 503,pier
FALSE, 1249.9998,"beach", 28.854,0.0678, 504, 504,beach
FALSE, 1249.9998,"boat", 35.266,0.0499, 504, 504,boat
TRUE, 1249.9998,"charter", 64.266,0.2421, 504, 504,charter
FALSE, 1249.9998,"pier", 28.854,0.0025, 504, 504,pier
FALSE,  416.6667,"beach", 23.736,0.2537, 505, 505,beach
FALSE,  416.6667,"boat", 23.736,0.0233, 505, 505,boat
FALSE,  416.6667,"charter", 42.236,0.0219, 505, 505,charter
TRUE,  416.6667,"pier", 23.736,0.1498, 505, 505,pier
FALSE,  416.6667,"beach", 54.696,0.5333, 506, 506,beach
FALSE,  416.6667,"boat", 16.254,0.0156, 506, 506,boat
TRUE,  416.6667,"charter", 51.254,0.0058, 506, 506,charter
FALSE,  416.6667,"pier", 54.696,0.4522, 506, 506,pier
FALSE, 1249.9998,"beach", 28.854,0.0678, 507, 507,beach
TRUE, 1249.9998,"boat", 35.266,0.0014, 507, 507,boat
FALSE, 1249.9998,"charter", 64.266,0.0029, 507, 507,charter
FALSE, 1249.9998,"pier", 28.854,0.0789, 507, 507,pier
FALSE, 3749.9999,"beach", 56.074,0.0678, 508, 508,beach
FALSE, 3749.9999,"boat", 92.046,0.0102, 508, 508,boat
TRUE, 3749.9999,"charter",127.046,0.0209, 508, 508,charter
FALSE, 3749.9999,"pier", 56.074,0.0789, 508, 508,pier
FALSE, 4583.3320,"beach",260.406,0.5333, 509, 509,beach
FALSE, 4583.3320,"boat", 66.674,0.0156, 509, 509,boat
TRUE, 4583.3320,"charter",101.674,0.0058, 509, 509,charter
FALSE, 4583.3320,"pier",260.406,0.4522, 509, 509,pier
FALSE, 5416.6667,"beach",301.806,0.5333, 510, 510,beach
FALSE, 5416.6667,"boat", 77.274,0.1665, 510, 510,boat
TRUE, 5416.6667,"charter",112.274,0.3975, 510, 510,charter
FALSE, 5416.6667,"pier",301.806,0.4522, 510, 510,pier
FALSE, 2083.3332,"beach", 34.874,0.0678, 511, 511,beach
TRUE, 2083.3332,"boat", 44.086,0.0971, 511, 511,boat
FALSE, 2083.3332,"charter", 73.086,0.1648, 511, 511,charter
FALSE, 2083.3332,"pier", 34.874,0.0789, 511, 511,pier
FALSE, 3749.9999,"beach", 92.046,0.1049, 512, 512,beach
FALSE, 3749.9999,"boat", 56.074,0.0238, 512, 512,boat
TRUE, 3749.9999,"charter", 80.074,0.0468, 512, 512,charter
FALSE, 3749.9999,"pier", 92.046,0.0451, 512, 512,pier
FALSE, 7083.3317,"beach",384.606,0.5333, 513, 513,beach
TRUE, 7083.3317,"boat", 98.474,0.2413, 513, 513,boat
FALSE, 7083.3317,"charter",133.474,1.0266, 513, 513,charter
FALSE, 7083.3317,"pier",384.606,0.4522, 513, 513,pier
FALSE, 4583.3320,"beach",260.406,0.5333, 514, 514,beach
FALSE, 4583.3320,"boat", 66.674,0.0156, 514, 514,boat
TRUE, 4583.3320,"charter",101.674,0.0058, 514, 514,charter
FALSE, 4583.3320,"pier",260.406,0.4522, 514, 514,pier
FALSE, 2083.3332,"beach", 34.874,0.0678, 515, 515,beach
FALSE, 2083.3332,"boat", 44.086,0.0014, 515, 515,boat
FALSE, 2083.3332,"charter", 73.086,0.0029, 515, 515,charter
TRUE, 2083.3332,"pier", 34.874,0.0789, 515, 515,pier
TRUE, 5416.6667,"beach", 97.686,0.0678, 516, 516,beach
FALSE, 5416.6667,"boat", 97.686,0.1491, 516, 516,boat
FALSE, 5416.6667,"charter",122.686,0.2421, 516, 516,charter
FALSE, 5416.6667,"pier", 97.686,0.0052, 516, 516,pier
TRUE, 2083.3332,"beach", 44.086,0.0678, 517, 517,beach
FALSE, 2083.3332,"boat", 44.086,0.2601, 517, 517,boat
FALSE, 2083.3332,"charter", 69.086,0.5391, 517, 517,charter
FALSE, 2083.3332,"pier", 44.086,0.0503, 517, 517,pier
FALSE,  416.6667,"beach", 53.406,0.5333, 518, 518,beach
FALSE,  416.6667,"boat", 13.674,0.0156, 518, 518,boat
