farba;barva (na malování);paint;core2000 A2_B1_Household_Tools_DIY
autostrada;dálnice;highway/motorway;core2000 A2_B1_Car_Driving_Transportation
lekarstwo/lek;lék/léčivo;medicine/drug;core2000 A2_01_Health_and_Body
Amerykanin/ka;Američan/ka;;core2000 A2_B1_Geography_Countries_Nationalities
lew;lev;lion;core2000 A2_Animals_Detailed
załącznik;příloha;attachment;core2000 A2_B1_Office_and_Professional_Life
dorastać/wyrastać;vyrůstat;to grow up;core2000 A2_B1_Family_Extended_and_Life_Events
równy/równoległy;rovný/rovnoběžný;straight/parallel;core2000 A2_B1_Materials_Shapes_Quantities
wieszak;věšák;hanger/hook;core2000 A2_B1_Furniture_and_Home_Interior
orzech;ořech;nut;core2000 A2_B1_Cooking_and_Kitchen
horror;horor;horror;core2000 A2_B1_Music_Arts_Entertainment
krzew/krzak;keř/křoví;bush/shrub;core2000 A2_B1_Plants_Trees_Landscape
groch;hrách;pea;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
wieszać (pranie);věšet (prádlo);to hang (laundry);core2000 A2_B1_Verbs_of_Daily_Life
rzeka;řeka;river;core2000 A2_06_10_House_Culture_Nature_Services_Narration
zegarek;hodinky;watch;core2000 A2_Clothes_and_Fashion
bezwietrzny;bezvětří;calm (no wind);core2000 A2_B1_Weather_Extended
łokieć;loket;elbow;core2000 A2_B1_Body_Extended_and_Medical
pędzel;štětec (malířský);paintbrush;core2000 A2_B1_Household_Tools_DIY
historia;dějepis;history;core2000 A2_02_05_Transport_Education_Work_Appearance
skrzyżowanie;křižovatka;intersection/crossroads;core2000 A2_B1_Car_Driving_Transportation
apteka;lékárna;pharmacy;core2000 A2_01_Health_and_Body
Włoch/Włoszka;Ital/ka;;core2000 A2_B1_Geography_Countries_Nationalities
tygrys;tygr;tiger;core2000 A2_Animals_Detailed
podpis (e-mailowy);podpis (e-mailový);signature (email);core2000 A2_B1_Office_and_Professional_Life
mistrzostwa;mistrovství;championship;core2000 A2_B1_Sports_and_Activities
chodzić do szkoły;chodit do školy;to go to school;core2000 A2_B1_Family_Extended_and_Life_Events
okrągły;kulatý/oblý;round;core2000 A2_B1_Materials_Shapes_Quantities
wieszak (na ubrania);ramínko;clothes hanger;core2000 A2_B1_Furniture_and_Home_Interior
miód;med;honey;core2000 A2_B1_Cooking_and_Kitchen
sci-fi;sci-fi;sci-fi;core2000 A2_B1_Music_Arts_Entertainment
trawa;tráva;grass;core2000 A2_B1_Plants_Trees_Landscape
soczewica;čočka;lentil;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
prasować;žehlit;to iron;core2000 A2_B1_Verbs_of_Daily_Life
jezioro;jezero;lake;core2000 A2_06_10_House_Culture_Nature_Services_Narration
naszyjnik;náhrdelník;necklace;core2000 A2_Clothes_and_Fashion
przedramię;předloktí;forearm;core2000 A2_B1_Body_Extended_and_Medical
drabina;žebřík;ladder;core2000 A2_B1_Household_Tools_DIY
geografia;zeměpis;geography;core2000 A2_02_05_Transport_Education_Work_Appearance
rondo;kruhový objezd;roundabout;core2000 A2_B1_Car_Driving_Transportation
boli mnie głowa;bolí mě hlava;I have a headache;core2000 A2_01_Health_and_Body
Hiszpan/ka;Španěl/ka;;core2000 A2_B1_Geography_Countries_Nationalities
słoń;slon;elephant;core2000 A2_Animals_Detailed
rozmowa telefoniczna;telefonát;phone call;core2000 A2_B1_Office_and_Professional_Life
medal;medaile;medal;core2000 A2_B1_Sports_and_Activities
ukończyć studia;absolvovat/vystudovat;to graduate;core2000 A2_B1_Family_Extended_and_Life_Events
kanciasty;hranatý;angular;core2000 A2_B1_Materials_Shapes_Quantities
wanna;vana;bathtub;core2000 A2_B1_Furniture_and_Home_Interior
śmietana;smetana;cream/sour cream;core2000 A2_B1_Cooking_and_Kitchen
romantyczny;romantický;romantic;core2000 A2_B1_Music_Arts_Entertainment
mech;mech;moss;core2000 A2_B1_Plants_Trees_Landscape
burak;řepa;beet;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
składać (pranie);skládat (prádlo);to fold (laundry);core2000 A2_B1_Verbs_of_Daily_Life
morze;moře;sea;core2000 A2_06_10_House_Culture_Nature_Services_Narration
pierścionek;prsten;ring;core2000 A2_Clothes_and_Fashion
nadgarstek;zápěstí;wrist;core2000 A2_B1_Body_Extended_and_Medical
klucz;klíč;key/wrench;core2000 A2_B1_Household_Tools_DIY
biologia/przyroda;přírodopis;biology/nature;core2000 A2_02_05_Transport_Education_Work_Appearance
sygnalizacja świetlna;semafor;traffic light;core2000 A2_B1_Car_Driving_Transportation
jestem chory/a;jsem nemocný/á;I am sick;core2000 A2_01_Health_and_Body
kontynent;kontinent/světadíl;continent;core2000 A2_B1_Geography_Countries_Nationalities
małpa;opice;monkey/ape;core2000 A2_Animals_Detailed
poczta głosowa;hlasová schránka;voicemail;core2000 A2_B1_Office_and_Professional_Life
rekord;rekord;record;core2000 A2_B1_Sports_and_Activities
podjąć pracę;nastoupit do práce;to start a job;core2000 A2_B1_Family_Extended_and_Life_Events
płaski;plochý/rovný;flat;core2000 A2_B1_Materials_Shapes_Quantities
prysznic;sprcha/sprchový kout;shower;core2000 A2_B1_Furniture_and_Home_Interior
garnek;hrnec;pot;core2000 A2_B1_Cooking_and_Kitchen
malarstwo;malba;painting (art);core2000 A2_B1_Music_Arts_Entertainment
korzeń;kořen;root;core2000 A2_B1_Plants_Trees_Landscape
ścierać kurz;luxovat/utírat prach;to dust;core2000 A2_B1_Verbs_of_Daily_Life
wyspa;ostrov;island;core2000 A2_06_10_House_Culture_Nature_Services_Narration
bielizna;spodní prádlo;underwear;core2000 A2_Clothes_and_Fashion
przyjemnie;příjemně;pleasant;core2000 A2_B1_Weather_Extended
dłoń;dlaň;palm;core2000 A2_B1_Body_Extended_and_Medical
znak (drogowy);značka (dopravní);road sign;core2000 A2_B1_Car_Driving_Transportation
ocean;oceán;ocean;core2000 A2_B1_Geography_Countries_Nationalities
żyrafa;žirafa;giraffe;core2000 A2_Animals_Detailed
planować;plánovat;to plan;core2000 A2_B1_Office_and_Professional_Life
siłownia;posilovna;gym;core2000 A2_B1_Sports_and_Activities
usamodzielnić się;osamostatnit se;to become independent;core2000 A2_B1_Family_Extended_and_Life_Events
ilość;množství;quantity/amount;core2000 A2_B1_Materials_Shapes_Quantities
umywalka;umyvadlo;sink/washbasin;core2000 A2_B1_Furniture_and_Home_Interior
patelnia;pánev;frying pan;core2000 A2_B1_Cooking_and_Kitchen
rysunek;kresba;drawing;core2000 A2_B1_Music_Arts_Entertainment
pień;kmen;trunk;core2000 A2_B1_Plants_Trees_Landscape
sałatka;salát;salad;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
wynosić śmieci;vynášet odpadky;to take out trash;core2000 A2_B1_Verbs_of_Daily_Life
pole;pole;field;core2000 A2_06_10_House_Culture_Nature_Services_Narration
bokserki/slipy;trenky/slipy;boxer shorts/briefs;core2000 A2_Clothes_and_Fashion
chłodno;chladno;cool;core2000 A2_B1_Weather_Extended
kciuk;palec;thumb;core2000 A2_B1_Body_Extended_and_Medical
myć/umyć;mýt/umýt;to wash;core2000 A2_B1_Household_Tools_DIY
zatrudnienie;zaměstnání;employment;core2000 A2_02_05_Transport_Education_Work_Appearance
przejście dla pieszych;přechod pro chodce;pedestrian crossing;core2000 A2_B1_Car_Driving_Transportation
półwysep;poloostrov;peninsula;core2000 A2_B1_Geography_Countries_Nationalities
wieloryb;velryba;whale;core2000 A2_Animals_Detailed
organizować;organizovat;to organize;core2000 A2_B1_Office_and_Professional_Life
ćwiczyć;cvičit;to exercise;core2000 A2_B1_Sports_and_Activities
zaręczyć się;zasnoubit se;to get engaged;core2000 A2_B1_Family_Extended_and_Life_Events
liczba;počet;number/count;core2000 A2_B1_Materials_Shapes_Quantities
blacha do pieczenia;pekáč;baking tray;core2000 A2_B1_Cooking_and_Kitchen
rzeźba;socha;sculpture;core2000 A2_B1_Music_Arts_Entertainment
gałąź;větev;branch;core2000 A2_B1_Plants_Trees_Landscape
kanapka;sendvič/chlebíček;sandwich;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
robić zakupy;nakupovat;to shop/buy groceries;core2000 A2_B1_Verbs_of_Daily_Life
łąka;louka;meadow;core2000 A2_06_10_House_Culture_Nature_Services_Narration
biustonosz/stanik;podprsenka;bra;core2000 A2_Clothes_and_Fashion
palec wskazujący;ukazováček;index finger;core2000 A2_B1_Body_Extended_and_Medical
wycierać;vytírat;to wipe/mop;core2000 A2_B1_Household_Tools_DIY
ograniczenie prędkości;rychlostní omezení;speed limit;core2000 A2_B1_Car_Driving_Transportation
cieśnina;průliv;strait;core2000 A2_B1_Geography_Countries_Nationalities
delfin;delfín;dolphin;core2000 A2_Animals_Detailed
delegować;delegovat;to delegate;core2000 A2_B1_Office_and_Professional_Life
rozciągać się;protahovat se;to stretch;core2000 A2_B1_Sports_and_Activities
połowa/połówka;polovina/půlka;half;core2000 A2_B1_Materials_Shapes_Quantities
miska;mísa;bowl;core2000 A2_B1_Cooking_and_Kitchen
fotografia;fotografie;photography;core2000 A2_B1_Music_Arts_Entertainment
liść;list;leaf;core2000 A2_B1_Plants_Trees_Landscape
makaron;těstoviny;pasta;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
podlewać (kwiaty);zalévat (květiny);to water (plants);core2000 A2_B1_Verbs_of_Daily_Life
guzik;knoflík;button;core2000 A2_Clothes_and_Fashion
marznie/mrozi;mrzne;it's freezing;core2000 A2_B1_Weather_Extended
palec środkowy;prostředníček;middle finger;core2000 A2_B1_Body_Extended_and_Medical
szef;šéf;boss;core2000 A2_02_05_Transport_Education_Work_Appearance
korek;dopravní zácpa;traffic jam;core2000 A2_B1_Car_Driving_Transportation
zatoka;záliv;bay/gulf;core2000 A2_B1_Geography_Countries_Nationalities
rekin;žralok;shark;core2000 A2_Animals_Detailed
koordynować;koordinovat;to coordinate;core2000 A2_B1_Office_and_Professional_Life
przysiad;dřep;squat;core2000 A2_B1_Sports_and_Activities
trzecia część/jedna trzecia;třetina;third;core2000 A2_B1_Materials_Shapes_Quantities
suszarka;sušička;dryer;core2000 A2_B1_Furniture_and_Home_Interior
łyżka drewniana;vařečka;wooden spoon;core2000 A2_B1_Cooking_and_Kitchen
płótno;plátno;canvas;core2000 A2_B1_Music_Arts_Entertainment
kwiat/pączek;květ/poupě;blossom/bud;core2000 A2_B1_Plants_Trees_Landscape
knedle;knedlíky;dumplings;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
karmić;krmit;to feed;core2000 A2_B1_Verbs_of_Daily_Life
zamek błyskawiczny;zip;zipper;core2000 A2_Clothes_and_Fashion
wilgotno;vlhko;humid;core2000 A2_B1_Weather_Extended
palec serdeczny;prsteníček;ring finger;core2000 A2_B1_Body_Extended_and_Medical
kolega;kolega;colleague;core2000 A2_02_05_Transport_Education_Work_Appearance
objazd;objížďka;detour;core2000 A2_B1_Car_Driving_Transportation
pustynia;poušť;desert;core2000 A2_B1_Geography_Countries_Nationalities
krokodyl;krokodýl;crocodile;core2000 A2_Animals_Detailed
współpracować;spolupracovat;to collaborate;core2000 A2_B1_Office_and_Professional_Life
pompka;klik;push-up;core2000 A2_B1_Sports_and_Activities
urodzić;porodit;to give birth;core2000 A2_B1_Family_Extended_and_Life_Events
ćwierć/jedna czwarta;čtvrtina;quarter;core2000 A2_B1_Materials_Shapes_Quantities
kosz na pranie;koš na prádlo;laundry basket;core2000 A2_B1_Furniture_and_Home_Interior
tarka;struhadlo;grater;core2000 A2_B1_Cooking_and_Kitchen
pędzel;štětec;paintbrush;core2000 A2_B1_Music_Arts_Entertainment
owoc;plod/ovoce;fruit;core2000 A2_B1_Plants_Trees_Landscape
naleśnik;palačinka;pancake/crêpe;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
duszno;dusno;muggy/stuffy;core2000 A2_B1_Weather_Extended
mały palec;malíček;little finger;core2000 A2_B1_Body_Extended_and_Medical
pensja/wynagrodzenie;plat/mzda;salary;core2000 A2_02_05_Transport_Education_Work_Appearance
wypadek;nehoda;accident;core2000 A2_B1_Car_Driving_Transportation
dżungla;džungle/prales;jungle;core2000 A2_B1_Geography_Countries_Nationalities
ptak;pták;bird;core2000 A2_Animals_Detailed
konsultować;konzultovat;to consult;core2000 A2_B1_Office_and_Professional_Life
bieżnia;běhání na pásu;treadmill;core2000 A2_B1_Sports_and_Activities
wychowywać;vychovávat;to raise/bring up;core2000 A2_B1_Family_Extended_and_Life_Events
dwukrotność/podwójny;dvojnásobek;double;core2000 A2_B1_Materials_Shapes_Quantities
durszlak;cedník;colander;core2000 A2_B1_Cooking_and_Kitchen
farba/kolor;barva;color/paint;core2000 A2_B1_Music_Arts_Entertainment
nasiono/ziarno;semeno/semínko;seed;core2000 A2_B1_Plants_Trees_Landscape
placek ziemniaczany;bramborák;potato pancake;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
kamień;kámen;stone;core2000 A2_06_10_House_Culture_Nature_Services_Narration
rozbierać się;svlékat se;to undress;core2000 A2_Clothes_and_Fashion
parno;parno;sultry;core2000 A2_B1_Weather_Extended
paznokieć;nehet;fingernail;core2000 A2_B1_Body_Extended_and_Medical
wieszać;věšet;to hang;core2000 A2_B1_Household_Tools_DIY
urlop;dovolená;vacation;core2000 A2_02_05_Transport_Education_Work_Appearance
mandat;pokuta (za rychlost);fine/ticket;core2000 A2_B1_Car_Driving_Transportation
dolina;údolí;valley;core2000 A2_B1_Geography_Countries_Nationalities
orzeł;orel;eagle;core2000 A2_Animals_Detailed
negocjować;vyjednávat;to negotiate;core2000 A2_B1_Office_and_Professional_Life
ciężarek/hantel;závaží/činka;dumbbell/weight;core2000 A2_B1_Sports_and_Activities
rozwieść się;rozvést se;to get divorced;core2000 A2_B1_Family_Extended_and_Life_Events
trzykrotność/potrójny;trojnásobek;triple;core2000 A2_B1_Materials_Shapes_Quantities
dywanik łazienkowy;koupelnová předložka;bath mat;core2000 A2_B1_Furniture_and_Home_Interior
otwieracz;otvírák;opener;core2000 A2_B1_Cooking_and_Kitchen
kora;kůra;bark;core2000 A2_B1_Plants_Trees_Landscape
kotlet/sznycel;řízek;schnitzel/cutlet;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
zamknąć (na klucz);zamknout (na klíč);to lock;core2000 A2_B1_Verbs_of_Daily_Life
przymierzać;zkoušet (oblečení);to try on;core2000 A2_Clothes_and_Fashion
ślisko;kluzko;slippery;core2000 A2_B1_Weather_Extended
pięść;pěst;fist;core2000 A2_B1_Body_Extended_and_Medical
prawo jazdy;řidičský průkaz;driver's license;core2000 A2_B1_Car_Driving_Transportation
wulkan;sopka/vulkán;volcano;core2000 A2_B1_Geography_Countries_Nationalities
sokół;sokol;falcon;core2000 A2_Animals_Detailed
wdrożyć/implementować;implementovat/zavést;to implement;core2000 A2_B1_Office_and_Professional_Life
wytrzymałość;vytrvalost;endurance;core2000 A2_B1_Sports_and_Activities
owdowieć;ovdovět;to become widowed;core2000 A2_B1_Family_Extended_and_Life_Events
metr;metr;meter;core2000 A2_B1_Materials_Shapes_Quantities
zasłona prysznicowa;sprchový závěs;shower curtain;core2000 A2_B1_Furniture_and_Home_Interior
korkociąg;vývrtka;corkscrew;core2000 A2_B1_Cooking_and_Kitchen
kolekcja/zbiór;sbírka;collection;core2000 A2_B1_Music_Arts_Entertainment
kolec/cierń;trn/osten;thorn;core2000 A2_B1_Plants_Trees_Landscape
gulasz;guláš;goulash;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
odblokować/otworzyć;odemknout;to unlock;core2000 A2_B1_Verbs_of_Daily_Life
powietrze;vzduch;air;core2000 A2_06_10_House_Culture_Nature_Services_Narration
nosić;nosit;to wear;core2000 A2_Clothes_and_Fashion
niebo;nebe/obloha;sky;core2000 A2_B1_Weather_Extended
ból głowy;bolest hlavy;headache;core2000 A2_B1_Body_Extended_and_Medical
inżynier;inženýr;engineer;core2000 A2_02_05_Transport_Education_Work_Appearance
benzyna/olej napędowy;benzín/nafta;gasoline/diesel;core2000 A2_B1_Car_Driving_Transportation
wodospad;vodopád;waterfall;core2000 A2_B1_Geography_Countries_Nationalities
sowa;sova;owl;core2000 A2_Animals_Detailed
optymalizować;optimalizovat;to optimize;core2000 A2_B1_Office_and_Professional_Life
przejść na emeryturę;odejít do důchodu;to retire;core2000 A2_B1_Family_Extended_and_Life_Events
kilometr;kilometr;kilometer;core2000 A2_B1_Materials_Shapes_Quantities
kafelki/płytki;dlaždice/kachličky;tiles;core2000 A2_B1_Furniture_and_Home_Interior
deska do krojenia;prkénko;cutting board;core2000 A2_B1_Cooking_and_Kitchen
oryginał/kopia;originál/kopie;original/copy;core2000 A2_B1_Music_Arts_Entertainment
pyłek;pyl;pollen;core2000 A2_B1_Plants_Trees_Landscape
pieczeń;pečeně;roast;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
ogień;oheň;fire;core2000 A2_06_10_House_Culture_Nature_Services_Narration
pasować;padnout/sedět;to fit;core2000 A2_Clothes_and_Fashion
ból zęba;bolest zubů;toothache;core2000 A2_B1_Body_Extended_and_Medical
polerować;leštit;to polish;core2000 A2_B1_Household_Tools_DIY
prawnik;právník;lawyer;core2000 A2_02_05_Transport_Education_Work_Appearance
stacja benzynowa;čerpací stanice;gas station;core2000 A2_B1_Car_Driving_Transportation
wybrzeże;pobřeží;coast;core2000 A2_B1_Geography_Countries_Nationalities
wrona/kruk;vrána/havran;crow/raven;core2000 A2_Animals_Detailed
monitorować/śledzić;monitorovat/sledovat;to monitor;core2000 A2_B1_Office_and_Professional_Life
rozgrzewka;rozcvička;warm-up;core2000 A2_B1_Sports_and_Activities
umrzeć/zmarł;zemřít/umřít;to die;core2000 A2_B1_Family_Extended_and_Life_Events
centymetr;centimetr;centimeter;core2000 A2_B1_Materials_Shapes_Quantities
odpływ;odtok;drain;core2000 A2_B1_Furniture_and_Home_Interior
smaczny;chutný;tasty/delicious;core2000 A2_B1_Cooking_and_Kitchen
zabawa/rozrywka;zábava;entertainment;core2000 A2_B1_Music_Arts_Entertainment
krajobraz;krajina;landscape;core2000 A2_B1_Plants_Trees_Landscape
lody;zmrzlina;ice cream;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
bawełna;bavlna;cotton;core2000 A2_Clothes_and_Fashion
ból gardła;bolest v krku;sore throat;core2000 A2_B1_Body_Extended_and_Medical
księgowy/a;účetní;accountant;core2000 A2_02_05_Transport_Education_Work_Appearance
komunikacja miejska;MHD/veřejná doprava;public transport;core2000 A2_B1_Car_Driving_Transportation
granica;hranice;border;core2000 A2_B1_Geography_Countries_Nationalities
gołąb;holub;pigeon/dove;core2000 A2_Animals_Detailed
archiwizować;archivovat;to archive;core2000 A2_B1_Office_and_Professional_Life
pogrzeb;pohřeb;funeral;core2000 A2_B1_Family_Extended_and_Life_Events
kilogram;kilogram;kilogram;core2000 A2_B1_Materials_Shapes_Quantities
zabudowa kuchenna;kuchyňská linka;kitchen cabinets;core2000 A2_B1_Furniture_and_Home_Interior
niesmaczny;nechutný;disgusting;core2000 A2_B1_Cooking_and_Kitchen
gra;hra (video);game;core2000 A2_B1_Music_Arts_Entertainment
wzgórze/pagórek;kopec/vrch;hill;core2000 A2_B1_Plants_Trees_Landscape
ciasto/tort;dort/koláč;cake;core2000 A2_Food_Extended_Fruits_Vegetables_Dishes
podnieść;zvednout;to lift/pick up;core2000 A2_B1_Verbs_of_Daily_Life
wełna;vlna;wool;core2000 A2_Clothes_and_Fashion
przelotny deszcz;přeháňka;shower;core2000 A2_B1_Weather_Extended
złamać/rozbić;rozbít;to break;core2000 A2_B1_Household_Tools_DIY
programista;programátor;programmer;core2000 A2_02_05_Transport_Education_Work_Appearance
metro;metro;metro/subway;core2000 A2_B1_Car_Driving_Transportation
stolica;hlavní město;capital city;core2000 A2_B1_Geography_Countries_Nationalities
jaskółka;vlaštovka;swallow;core2000 A2_Animals_Detailed
digitalizować;digitalizovat;to digitize;core2000 A2_B1_Office_and_Professional_Life
